SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec,SUBDIV_NORMAL_ANNUAL,SUBDIV_NORMAL_MONSOON,CLIMATIC_ZONE,ANNUAL_PDN,MONSOON_PDN,ANNUAL_ZSCORE,MONSOON_ZSCORE,LAG1_ANNUAL,LAG2_ANNUAL,LAG3_ANNUAL,LAG1_MONSOON,ANNUAL_MOMENTUM,ROLL3_MEAN_ANNUAL,ROLL5_MEAN_ANNUAL,ROLL5_STD_ANNUAL,DECADAL_DRIFT,WINTER_PCT,PRE_MONSOON_PCT,MONSOON_CONCENTRATION_PCT,RETREATING_MONSOON_PCT,EARLY_VS_LATE_MONSOON_RATIO,JUNE_ONSET_PDN,IMD_DROUGHT_CATEGORY,IS_DROUGHT_YEAR
SOUTH INTERIOR KARNATAKA,2003,0.10,4.20,20.10,36.40,9.60,118.20,162.50,152.20,51.90,192.40,11.50,3.60,762.70,4.30,66.10,484.80,207.50,1040.38,684.33,Sub-Humid Core,-26.69,-29.16,-1.841,-1.558,755.80,926.40,1207.30,454.50,-170.60,963.17,1030.44,166.48,+5.16,0.56,8.67,63.56,27.21,1.375,-16.42,Deficient (Moderate Drought),1
SOUTH INTERIOR KARNATAKA,2004,9.10,12.80,16.40,62.20,180.20,196.60,191.70,211.10,117.50,101.50,24.00,10.40,1133.50,21.90,258.80,716.90,135.90,1040.38,684.33,Sub-Humid Core,+8.95,+4.76,+0.618,+0.254,762.70,755.80,926.40,484.80,+6.90,814.97,960.38,189.15,-22.38,1.93,22.83,63.25,11.99,1.182,+39.02,Normal,0
SOUTH INTERIOR KARNATAKA,2005,7.20,3.90,3.20,76.00,74.70,138.70,333.50,233.20,145.50,241.80,56.30,5.30,1319.30,11.10,153.90,850.90,303.40,1040.38,684.33,Sub-Humid Core,+26.81,+24.34,+1.850,+1.300,1133.50,762.70,755.80,716.90,+370.80,884.00,957.14,186.00,-24.80,0.84,11.67,64.50,23.00,1.247,-1.92,Excess (Deluge),0
SOUTH INTERIOR KARNATAKA,2006,0.20,0.10,35.40,24.70,127.10,183.70,226.70,172.90,112.00,61.70,84.90,1.10,1030.50,0.30,187.20,695.30,147.70,1040.38,684.33,Sub-Humid Core,-0.95,+1.60,-0.066,+0.086,1319.30,1133.50,762.70,850.90,+185.80,1071.83,979.54,218.65,+18.81,0.03,18.17,67.47,14.33,1.441,+29.90,Normal,0
SOUTH INTERIOR KARNATAKA,2007,0.10,0.30,0.90,39.80,76.70,216.70,267.20,245.50,198.50,152.50,18.20,14.60,1231.00,0.40,117.40,927.90,185.30,1040.38,684.33,Sub-Humid Core,+18.32,+35.59,+1.264,+1.901,1030.50,1319.30,1133.50,695.30,-288.80,1161.10,1000.36,217.55,+17.45,0.03,9.54,75.38,15.05,1.090,+53.23,Normal,0
SOUTH INTERIOR KARNATAKA,2008,0.80,20.70,108.90,24.90,66.30,149.80,203.40,269.80,141.40,117.10,32.30,5.20,1140.60,21.50,200.10,764.40,154.60,1040.38,684.33,Sub-Humid Core,+9.63,+11.70,+0.665,+0.625,1231.00,1030.50,1319.30,927.90,+200.50,1193.60,1095.40,192.29,+22.54,1.88,17.54,67.02,13.55,0.859,+5.93,Normal,0
SOUTH INTERIOR KARNATAKA,2009,0.10,0.10,27.30,25.40,101.30,101.60,324.70,153.20,247.90,98.20,55.70,22.90,1158.40,0.20,154.00,827.40,176.80,1040.38,684.33,Sub-Humid Core,+11.34,+20.91,+0.783,+1.117,1140.60,1231.00,1030.50,764.40,-90.40,1134.03,1170.98,97.64,+25.30,0.02,13.29,71.43,15.26,1.063,-28.16,Normal,0
SOUTH INTERIOR KARNATAKA,2010,7.90,1.70,5.60,71.10,94.90,129.10,235.10,228.10,150.70,129.60,183.50,2.50,1239.80,9.60,171.60,743.00,315.60,1040.38,684.33,Sub-Humid Core,+19.17,+8.57,+1.322,+0.458,1158.40,1140.60,1231.00,827.40,+17.80,1176.67,1175.96,96.22,+26.17,0.77,13.84,59.93,25.46,0.961,-8.71,Normal,0
SOUTH INTERIOR KARNATAKA,2011,2.10,12.40,12.40,80.20,83.50,177.10,202.40,199.50,111.20,144.80,56.70,5.00,1087.30,14.50,176.10,690.20,206.50,1040.38,684.33,Sub-Humid Core,+4.51,+0.86,+0.311,+0.046,1239.80,1158.40,1140.60,743.00,+81.40,1179.60,1160.06,75.58,+29.42,1.33,16.20,63.48,18.99,1.221,+25.23,Normal,0
SOUTH INTERIOR KARNATAKA,2012,4.60,5.50,8.10,99.00,45.60,81.80,144.70,236.50,100.60,62.80,82.60,6.20,878.00,10.10,152.70,563.60,151.60,1040.38,684.33,Sub-Humid Core,-15.61,-17.64,-1.077,-0.942,1087.30,1239.80,1158.40,690.20,-152.50,1161.83,1171.42,57.31,+45.51,1.15,17.39,64.19,17.27,0.672,-42.16,Normal,0
SOUTH INTERIOR KARNATAKA,2013,0.50,10.10,11.70,34.60,95.60,176.20,307.40,151.70,191.80,103.70,24.90,2.40,1110.60,10.60,141.90,827.10,131.00,1040.38,684.33,Sub-Humid Core,+6.75,+20.86,+0.466,+1.115,878.00,1087.30,1239.80,563.60,-209.30,1068.37,1100.82,121.69,+57.73,0.95,12.78,74.47,11.80,1.408,+24.60,Normal,0
SOUTH INTERIOR KARNATAKA,2014,0.40,2.40,17.70,46.70,130.50,106.80,271.60,254.60,161.60,152.90,20.20,18.70,1184.10,2.80,194.90,794.60,191.80,1040.38,684.33,Sub-Humid Core,+13.81,+16.11,+0.953,+0.861,1110.60,878.00,1087.30,827.10,+232.60,1025.30,1094.82,120.31,+92.52,0.24,16.46,67.11,16.20,0.909,-24.48,Normal,0
SOUTH INTERIOR KARNATAKA,2015,1.70,0.20,24.40,80.50,125.30,218.70,112.00,136.60,164.50,106.10,138.10,4.40,1112.50,1.90,230.20,631.80,248.60,1040.38,684.33,Sub-Humid Core,+6.93,-7.68,+0.478,-0.410,1184.10,1110.60,878.00,794.60,+73.50,1057.57,1099.96,123.43,+97.58,0.17,20.69,56.79,22.35,1.098,+54.65,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1901,26.50,14.80,14.10,29.20,195.50,488.40,524.80,501.10,242.70,55.50,17.90,2.60,2113.10,41.30,238.80,1757.00,76.00,2752.20,2126.39,Hyper-Pluvial,-23.22,-17.37,-1.892,-1.243,2752.20,2752.20,2752.20,2126.39,+0.00,2752.20,2752.20,337.86,+0.00,1.95,11.30,83.15,3.60,1.362,-9.20,Deficient (Moderate Drought),1
SUB HIMALAYAN WEST BENGAL & SIKKIM,1902,1.20,0.70,87.10,126.10,271.30,539.20,671.00,603.80,799.90,74.40,5.60,0.00,3180.30,1.90,484.50,2613.90,80.00,2752.20,2126.39,Hyper-Pluvial,+15.55,+22.93,+1.267,+1.640,2113.10,2752.20,2752.20,1757.00,-639.10,2113.10,2113.10,337.86,-639.10,0.06,15.23,82.19,2.52,0.862,+0.25,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1903,5.50,8.70,19.60,18.60,163.60,541.20,431.50,708.80,365.20,141.30,0.30,0.00,2404.30,14.20,201.80,2046.70,141.60,2752.20,2126.39,Hyper-Pluvial,-12.64,-3.75,-1.030,-0.268,3180.30,2113.10,2752.20,2613.90,+1067.20,2646.70,2646.70,533.60,-105.50,0.59,8.39,85.13,5.89,0.906,+0.62,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1904,3.40,29.20,0.90,124.30,333.60,274.20,500.40,468.50,260.60,164.80,8.90,1.10,2169.90,32.60,458.80,1503.70,174.80,2752.20,2126.39,Hyper-Pluvial,-21.16,-29.28,-1.723,-2.095,2404.30,3180.30,2113.10,2046.70,-776.00,2565.90,2565.90,450.42,-186.30,1.50,21.14,69.30,8.06,1.062,-49.02,Deficient (Moderate Drought),1
SUB HIMALAYAN WEST BENGAL & SIKKIM,1905,12.00,31.20,51.90,104.40,290.60,524.80,523.10,1036.60,321.10,87.90,2.70,18.70,3005.00,43.20,446.90,2405.60,109.30,2752.20,2126.39,Hyper-Pluvial,+9.19,+13.13,+0.748,+0.939,2169.90,2404.30,3180.30,1503.70,-234.40,2584.83,2466.90,426.10,-285.30,1.44,14.87,80.05,3.64,0.772,-2.43,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1906,9.30,49.20,30.40,13.00,198.10,438.00,706.40,816.00,208.60,140.50,8.00,0.40,2617.90,58.50,241.50,2169.00,148.90,2752.20,2126.39,Hyper-Pluvial,-4.88,+2.00,-0.398,+0.143,3005.00,2169.90,2404.30,2405.60,+835.10,2526.40,2574.52,437.69,-177.68,2.23,9.22,82.85,5.69,1.117,-18.57,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1907,10.40,20.80,71.10,108.80,156.20,408.10,889.80,358.80,456.10,40.00,5.80,4.10,2530.00,31.20,336.10,2112.80,49.90,2752.20,2126.39,Hyper-Pluvial,-8.07,-0.64,-0.658,-0.046,2617.90,3005.00,2169.90,2169.00,-387.10,2597.60,2675.48,373.07,-170.45,1.23,13.28,83.51,1.97,1.593,-24.13,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1908,10.60,32.90,9.80,53.80,315.00,368.60,449.10,268.50,441.60,36.00,2.30,0.00,1988.20,43.50,378.60,1527.80,38.30,2752.20,2126.39,Hyper-Pluvial,-27.76,-28.15,-2.261,-2.014,2530.00,2617.90,3005.00,2112.80,-87.90,2717.63,2545.42,274.82,-177.85,2.19,19.04,76.84,1.93,1.152,-31.47,Deficient (Moderate Drought),1
SUB HIMALAYAN WEST BENGAL & SIKKIM,1909,2.10,8.60,0.00,147.80,191.90,896.00,340.90,600.50,340.20,136.80,3.60,1.80,2670.20,10.70,339.70,2177.60,142.20,2752.20,2126.39,Hyper-Pluvial,-2.98,+2.41,-0.243,+0.172,1988.20,2530.00,2617.90,1527.80,-541.80,2378.70,2462.20,355.97,-251.12,0.40,12.72,81.55,5.33,1.315,+66.58,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1910,2.50,17.40,73.20,47.40,170.40,833.70,859.80,489.20,353.10,188.00,11.20,0.20,3046.10,19.90,291.00,2535.80,199.40,2752.20,2126.39,Hyper-Pluvial,+10.68,+19.25,+0.870,+1.377,2670.20,1988.20,2530.00,2177.60,+682.00,2396.13,2562.26,329.04,-232.33,0.65,9.55,83.25,6.55,2.011,+55.00,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1911,22.90,6.70,40.80,117.30,315.20,575.40,853.20,430.40,493.30,326.40,12.40,0.10,3194.10,29.60,473.30,2352.30,338.90,2752.20,2126.39,Hyper-Pluvial,+16.06,+10.62,+1.308,+0.760,3046.10,2670.20,1988.20,2535.80,+375.90,2568.17,2570.48,340.32,-179.70,0.93,14.82,73.65,10.61,1.547,+6.98,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1912,2.30,12.00,81.80,134.70,277.30,397.80,743.50,553.30,335.60,133.00,121.90,0.50,2793.70,14.30,493.80,2030.20,255.40,2752.20,2126.39,Hyper-Pluvial,+1.51,-4.52,+0.123,-0.324,3194.10,3046.10,2670.20,2352.30,+148.00,2970.13,2685.72,424.11,-71.60,0.51,17.68,72.67,9.14,1.284,-26.04,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1913,0.70,35.10,46.50,52.20,301.40,736.90,596.10,477.70,476.60,153.70,4.80,53.20,2934.90,35.80,400.10,2287.30,211.70,2752.20,2126.39,Hyper-Pluvial,+6.64,+7.57,+0.541,+0.541,2793.70,3194.10,3046.10,2030.20,-400.40,3011.30,2738.46,417.82,-110.26,1.22,13.63,77.93,7.21,1.397,+37.00,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1914,2.20,70.00,9.10,139.20,247.70,402.20,351.30,741.70,392.80,43.00,14.80,0.30,2414.30,72.20,396.00,1888.00,58.10,2752.20,2126.39,Hyper-Pluvial,-12.28,-11.21,-1.000,-0.802,2934.90,2793.70,3194.10,2287.30,+141.20,2974.23,2927.80,184.01,-57.20,2.99,16.40,78.20,2.41,0.664,-25.23,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1915,1.00,52.90,50.40,72.70,366.40,352.70,509.10,610.70,359.00,116.50,13.00,0.60,2505.00,53.90,489.50,1831.50,130.10,2752.20,2126.39,Hyper-Pluvial,-8.98,-13.87,-0.732,-0.992,2414.30,2934.90,2793.70,1888.00,-520.60,2714.30,2876.62,265.91,-32.76,2.15,19.54,73.11,5.19,0.889,-34.43,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1916,6.60,17.60,8.70,165.30,305.40,649.00,1020.80,514.90,571.90,209.90,5.60,1.10,3476.80,24.20,479.40,2756.60,216.60,2752.20,2126.39,Hyper-Pluvial,+26.33,+29.64,+2.145,+2.120,2505.00,2414.30,2934.90,1831.50,+90.70,2618.07,2768.40,284.38,-82.76,0.70,13.79,79.29,6.23,1.536,+20.66,Excess (Deluge),0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1917,1.00,21.40,15.10,23.40,226.10,619.40,740.50,410.50,428.00,354.30,1.70,0.40,2841.80,22.40,264.60,2198.40,356.40,2752.20,2126.39,Hyper-Pluvial,+3.26,+3.39,+0.265,+0.242,3476.80,2505.00,2414.30,2756.60,+971.80,2798.70,2824.94,376.56,+3.13,0.79,9.31,77.36,12.54,1.622,+15.16,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1918,0.80,1.50,17.20,141.90,306.30,682.60,703.80,746.90,345.00,33.60,2.00,0.10,2981.70,2.30,465.40,2478.30,35.70,2752.20,2126.39,Hyper-Pluvial,+8.34,+16.55,+0.679,+1.184,2841.80,3476.80,2505.00,2198.40,-635.00,2941.20,2834.56,376.25,+34.31,0.08,15.61,83.12,1.20,1.270,+26.91,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1919,19.60,5.00,5.50,93.40,177.80,558.00,704.00,285.90,518.20,170.50,6.10,0.40,2544.40,24.60,276.70,2066.10,177.00,2752.20,2126.39,Hyper-Pluvial,-7.55,-2.84,-0.615,-0.203,2981.70,2841.80,3476.80,2478.30,+139.90,3100.10,2843.92,379.20,+133.66,0.97,10.87,81.20,6.96,1.569,+3.74,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1920,0.80,24.20,80.50,66.00,148.90,615.20,389.80,608.70,788.80,161.00,0.20,0.00,2884.10,25.00,295.40,2402.50,161.20,2752.20,2126.39,Hyper-Pluvial,+4.79,+12.98,+0.390,+0.929,2544.40,2981.70,2841.80,2066.10,-437.30,2789.30,2869.94,352.34,+121.08,0.87,10.24,83.30,5.59,0.719,+14.37,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1921,37.90,6.00,54.90,157.40,503.10,589.20,970.20,521.40,479.60,183.80,2.70,7.10,3513.30,43.90,715.40,2560.40,193.60,2752.20,2126.39,Hyper-Pluvial,+27.65,+20.41,+2.253,+1.460,2884.10,2544.40,2981.70,2402.50,+339.70,2803.40,2945.76,302.98,+104.88,1.25,20.36,72.88,5.51,1.558,+9.54,Excess (Deluge),0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1922,17.80,2.50,5.60,45.40,217.10,803.00,719.80,526.30,571.20,87.20,1.90,3.90,3001.70,20.30,268.10,2620.30,93.00,2752.20,2126.39,Hyper-Pluvial,+9.07,+23.23,+0.738,+1.661,3513.30,2884.10,2544.40,2560.40,+629.20,2980.60,2953.06,315.86,+136.80,0.68,8.93,87.29,3.10,1.388,+49.29,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1923,0.00,40.20,3.80,104.20,336.50,536.90,656.30,228.10,504.10,76.50,0.60,1.70,2488.90,40.20,444.50,1925.40,78.80,2752.20,2126.39,Hyper-Pluvial,-9.57,-9.45,-0.779,-0.676,3001.70,3513.30,2884.10,2620.30,-511.60,3133.03,2985.04,311.03,+157.60,1.62,17.86,77.36,3.17,1.630,-0.18,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1924,0.80,3.50,4.10,110.90,264.70,693.10,732.00,491.20,439.00,128.20,81.40,1.90,2950.80,4.30,379.70,2355.30,211.50,2752.20,2126.39,Hyper-Pluvial,+7.22,+10.77,+0.588,+0.770,2488.90,3001.70,3513.30,1925.40,-512.80,3001.30,2886.48,369.13,+113.00,0.15,12.87,79.82,7.17,1.532,+28.86,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1925,3.00,6.10,13.10,261.60,284.60,554.10,446.00,664.50,568.60,69.30,14.80,0.80,2886.50,9.10,559.30,2233.20,84.90,2752.20,2126.39,Hyper-Pluvial,+4.88,+5.02,+0.397,+0.359,2950.80,2488.90,3001.70,2355.30,+461.90,2813.80,2967.76,327.22,+166.65,0.32,19.38,77.37,2.94,0.811,+3.02,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1926,12.70,2.90,66.50,43.70,236.10,580.80,853.80,396.40,331.80,102.80,0.20,9.90,2637.60,15.60,346.30,2162.80,112.90,2752.20,2126.39,Hyper-Pluvial,-4.16,+1.71,-0.339,+0.122,2886.50,2950.80,2488.90,2233.20,-64.30,2775.40,2968.24,327.10,+204.80,0.59,13.13,82.00,4.28,1.970,+7.98,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1927,21.00,33.90,56.40,44.50,300.40,682.10,518.10,408.40,543.50,107.30,16.30,0.30,2732.20,54.90,401.30,2152.10,123.90,2752.20,2126.39,Hyper-Pluvial,-0.73,+1.21,-0.059,+0.086,2637.60,2886.50,2950.80,2162.80,-248.90,2824.97,2793.10,196.89,+120.88,2.01,14.69,78.77,4.53,1.261,+26.81,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1928,25.50,11.80,5.40,92.60,210.80,527.80,666.20,660.90,395.90,255.30,14.90,1.90,2869.00,37.30,308.80,2250.80,272.10,2752.20,2126.39,Hyper-Pluvial,+4.24,+5.85,+0.346,+0.418,2732.20,2637.60,2886.50,2152.10,+94.60,2752.10,2739.20,167.03,+109.92,1.30,10.76,78.45,9.48,1.130,-1.87,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1929,49.70,2.00,37.90,126.40,235.00,594.00,554.50,392.60,400.90,513.50,10.50,14.30,2931.30,51.70,399.30,1942.00,538.30,2752.20,2126.39,Hyper-Pluvial,+6.51,-8.67,+0.530,-0.620,2869.00,2732.20,2637.60,2250.80,+136.80,2746.27,2815.22,113.84,+98.65,1.76,13.62,66.25,18.36,1.447,+10.43,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1930,17.60,19.90,51.70,61.30,192.30,495.10,346.10,475.80,329.60,140.40,52.00,2.40,2184.20,37.50,305.30,1646.60,194.80,2752.20,2126.39,Hyper-Pluvial,-20.64,-22.56,-1.681,-1.614,2931.30,2869.00,2732.20,1942.00,+62.30,2844.17,2811.32,109.37,+137.34,1.72,13.98,75.39,8.92,1.044,-7.95,Deficient (Moderate Drought),1
SUB HIMALAYAN WEST BENGAL & SIKKIM,1931,2.80,9.70,28.20,98.60,296.30,523.70,793.80,408.70,585.30,112.10,12.70,4.50,2876.40,12.50,423.10,2311.50,129.30,2752.20,2126.39,Hyper-Pluvial,+4.51,+8.71,+0.368,+0.623,2184.20,2931.30,2869.00,1646.60,-747.10,2661.50,2670.86,264.12,+67.35,0.43,14.71,80.36,4.50,1.325,-2.64,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1932,3.00,7.00,8.60,72.40,255.90,731.30,363.50,582.90,380.10,154.40,132.10,24.40,2715.60,10.00,336.90,2057.80,310.90,2752.20,2126.39,Hyper-Pluvial,-1.33,-3.23,-0.108,-0.231,2876.40,2184.20,2931.30,2311.50,+692.20,2663.97,2718.62,275.15,+3.66,0.37,12.41,75.78,11.45,1.137,+35.96,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1933,16.50,9.40,0.50,112.40,206.00,565.30,653.30,512.30,284.10,149.30,3.90,1.10,2514.10,25.90,318.90,2015.00,154.30,2752.20,2126.39,Hyper-Pluvial,-8.65,-5.24,-0.705,-0.375,2715.60,2876.40,2184.20,2057.80,-160.80,2592.07,2715.30,275.06,-24.95,1.03,12.68,80.15,6.14,1.530,+5.10,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1934,10.50,60.20,0.40,86.80,227.50,517.20,656.20,455.60,436.30,151.40,4.00,6.80,2612.90,70.70,314.70,2065.30,162.20,2752.20,2126.39,Hyper-Pluvial,-5.06,-2.87,-0.412,-0.205,2514.10,2715.60,2876.40,2015.00,-201.50,2702.03,2644.32,272.02,-22.43,2.71,12.04,79.04,6.21,1.316,-3.85,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1935,9.50,28.40,16.60,24.20,248.90,609.20,365.40,935.10,521.70,18.00,6.30,1.80,2785.10,37.90,289.70,2431.40,26.10,2752.20,2126.39,Hyper-Pluvial,+1.20,+14.34,+0.097,+1.026,2612.90,2514.10,2715.60,2065.30,+98.80,2614.20,2580.64,231.66,-56.22,1.36,10.40,87.30,0.94,0.669,+13.26,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1936,3.70,8.90,46.70,85.70,274.80,410.40,663.80,508.70,536.00,113.20,0.10,8.30,2660.30,12.60,407.20,2118.90,121.60,2752.20,2126.39,Hyper-Pluvial,-3.34,-0.35,-0.272,-0.025,2785.10,2612.90,2514.10,2431.40,+172.20,2637.37,2700.82,127.08,-66.36,0.47,15.31,79.65,4.57,1.028,-23.70,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1937,0.00,68.60,2.20,63.70,270.20,317.20,477.30,654.00,354.80,351.60,6.70,2.00,2568.30,68.60,336.10,1803.30,360.30,2752.20,2126.39,Hyper-Pluvial,-6.68,-15.19,-0.544,-1.087,2660.30,2785.10,2612.90,2118.90,-124.80,2686.10,2657.60,91.89,-64.09,2.67,13.09,70.21,14.03,0.788,-41.03,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1938,0.80,8.20,7.60,76.20,460.90,889.20,699.40,539.00,461.00,102.40,4.40,0.10,3249.20,9.00,544.70,2588.60,106.90,2752.20,2126.39,Hyper-Pluvial,+18.06,+21.74,+1.471,+1.555,2568.30,2660.30,2785.10,1803.30,-92.00,2671.23,2628.14,92.18,-80.48,0.28,16.76,79.67,3.29,1.589,+65.32,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1939,0.00,19.80,5.80,6.70,268.30,626.30,605.90,460.50,444.60,146.30,6.50,0.30,2591.00,19.80,280.80,2137.30,153.10,2752.20,2126.39,Hyper-Pluvial,-5.86,+0.51,-0.477,+0.037,3249.20,2568.30,2660.30,2588.60,+680.90,2825.93,2775.16,247.84,-42.46,0.76,10.84,82.49,5.91,1.361,+16.44,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1940,0.10,54.20,121.20,24.70,217.10,469.10,600.30,400.80,408.40,11.70,9.50,3.10,2320.20,54.30,363.00,1878.60,24.30,2752.20,2126.39,Hyper-Pluvial,-15.70,-11.65,-1.279,-0.834,2591.00,3249.20,2568.30,2137.30,-658.20,2802.83,2770.78,250.84,-76.49,2.34,15.65,80.97,1.05,1.322,-12.79,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1941,3.80,6.30,12.70,85.40,378.80,470.10,544.90,582.10,452.80,154.50,22.00,4.50,2717.90,10.10,476.90,2049.90,181.00,2752.20,2126.39,Hyper-Pluvial,-1.25,-3.60,-0.102,-0.257,2320.20,2591.00,3249.20,1878.60,-270.80,2720.13,2677.80,307.96,-62.89,0.37,17.55,75.42,6.66,0.981,-12.60,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1942,6.60,19.50,45.70,186.90,253.80,537.80,382.20,363.80,511.70,49.70,7.60,0.00,2365.30,26.10,486.40,1795.50,57.30,2752.20,2126.39,Hyper-Pluvial,-14.06,-15.56,-1.145,-1.113,2717.90,2320.20,2591.00,2049.90,+397.70,2543.03,2689.32,308.17,-78.74,1.10,20.56,75.91,2.42,1.051,-0.02,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1943,42.00,38.80,30.30,185.00,209.60,828.90,450.00,555.70,532.80,39.60,4.00,0.90,2917.60,80.80,424.90,2367.40,44.50,2752.20,2126.39,Hyper-Pluvial,+6.01,+11.33,+0.490,+0.811,2365.30,2717.90,2320.20,1795.50,-352.60,2467.80,2648.72,333.75,-113.77,2.77,14.56,81.14,1.53,1.175,+54.10,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1944,37.10,15.70,53.90,105.90,248.80,585.90,446.90,416.70,613.30,52.10,6.90,0.00,2583.20,52.80,408.60,2062.80,59.00,2752.20,2126.39,Hyper-Pluvial,-6.14,-2.99,-0.500,-0.214,2917.60,2365.30,2717.90,2367.40,+552.30,2666.93,2582.40,222.11,-73.42,2.04,15.82,79.85,2.28,1.003,+8.93,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1945,27.80,21.30,6.90,120.30,305.40,398.30,551.30,680.00,406.90,235.90,0.00,1.30,2755.40,49.10,432.60,2036.50,237.20,2752.20,2126.39,Hyper-Pluvial,+0.12,-4.23,+0.009,-0.302,2583.20,2917.60,2365.30,2062.80,-334.40,2622.03,2580.84,222.08,-76.39,1.78,15.70,73.91,8.61,0.874,-25.95,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1946,0.00,11.60,34.20,182.80,248.70,523.40,599.90,401.10,461.70,297.00,7.80,0.20,2768.40,11.60,465.70,1986.10,305.00,2752.20,2126.39,Hyper-Pluvial,+0.59,-6.60,+0.048,-0.472,2755.40,2583.20,2917.60,2036.50,+172.20,2752.07,2667.88,185.07,-79.36,0.42,16.82,71.74,11.02,1.302,-2.69,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1947,1.60,0.80,93.40,76.00,171.10,377.70,688.10,439.20,542.00,141.90,1.90,0.50,2534.20,2.40,340.50,2047.00,144.30,2752.20,2126.39,Hyper-Pluvial,-7.92,-3.73,-0.645,-0.267,2768.40,2755.40,2583.20,1986.10,+13.00,2702.33,2677.98,188.86,-68.55,0.09,13.44,80.77,5.69,1.086,-29.78,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1948,0.50,15.50,21.50,178.30,357.50,556.30,798.00,415.50,349.20,185.80,57.10,1.30,2936.50,16.00,557.30,2119.00,244.20,2752.20,2126.39,Hyper-Pluvial,+6.70,-0.35,+0.545,-0.025,2534.20,2768.40,2755.40,2047.00,-234.20,2686.00,2711.76,138.23,-71.96,0.54,18.98,72.16,8.32,1.771,+3.42,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1949,9.60,25.50,14.10,281.80,351.90,660.90,645.10,586.30,395.80,311.40,0.10,5.10,3287.60,35.10,647.80,2288.10,316.60,2752.20,2126.39,Hyper-Pluvial,+19.45,+7.60,+1.585,+0.544,2936.50,2534.20,2768.40,2119.00,+402.30,2746.37,2715.54,143.95,-103.23,1.07,19.70,69.60,9.63,1.330,+22.87,Normal,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1950,0.30,19.60,27.90,48.40,210.40,747.50,570.90,639.90,366.20,131.00,0.20,0.30,2762.60,19.90,286.70,2324.50,131.50,2752.20,2126.39,Hyper-Pluvial,+0.38,+9.32,+0.031,+0.666,3287.60,2936.50,2534.20,2288.10,+351.10,2919.43,2856.42,250.64,-33.57,0.72,10.38,84.14,4.76,1.310,+38.97,Normal,0
